Price,Close,High,Low,Open,Volume
Ticker,BP,BP,BP,BP,BP
Date,,,,,
2025-10-31,33.81950378417969,33.83875814046941,33.29964718153605,33.55957548285787,5818600
2025-11-03,33.56919860839844,33.96390370529493,33.53069357075425,33.71360443484048,5974700
2025-11-04,33.809871673583984,34.28159417850019,33.58845210511887,34.13718835574821,13631300
2025-11-05,34.34898376464844,34.78219757541302,34.15644388515388,34.15644388515388,10053600
2025-11-06,34.48375701904297,34.676296878662896,34.26233746581738,34.28159181901861,7098400
2025-11-07,35.21541213989258,35.234662823100585,34.53189536943794,34.55114972503877,6287800
2025-11-10,35.73526382446289,35.73526382446289,34.93622829262627,35.23466161320947,7050900
2025-11-11,35.95668411254883,36.235866756135586,35.85079066686436,35.85079066686436,6252600
2025-11-12,35.484962463378906,36.18772985148538,35.3598109998444,35.46570810957417,8383400
2025-11-13,35.12876510620117,35.64861795466743,35.01323898663766,35.552349860756884,5988900
2025-11-14,35.654850006103516,35.654850006103516,35.03994558985685,35.157069708669276,7048100
2025-11-17,35.625572204589844,36.10383494915393,35.567008279752756,35.65485230535396,9066700
2025-11-18,35.81101989746094,35.88910513242868,35.05946626578662,35.078987574528554,8211800
2025-11-19,35.088748931884766,35.11802903237634,34.7666529332422,34.79593675704258,7181100
2025-11-20,34.8642578125,35.537726154878165,34.7764137919021,35.186350072486555,7073600
2025-11-21,35.1180305480957,35.2449171945504,34.55192748207524,34.678810405220965,8785400
2025-11-24,35.049705505371094,35.10826942830911,34.57144277631579,34.78617343711312,6694700
2025-11-25,34.83497619628906,35.08874948222566,34.65928814396645,34.91306142990305,5403400
2025-11-26,35.0692253112793,35.24491334926128,34.94233867866818,34.971622500537556,3990200
2025-11-28,35.23515319824219,35.34251853124673,34.94234102306269,34.961862331182495,2879500
2025-12-01,35.63533020019531,35.84030207088709,35.469404668497276,35.518206076449125,4773500
2025-12-02,35.48892593383789,35.64509267308203,35.31323788677463,35.60605005744381,3689400
2025-12-03,36.34784698486328,36.3673645705139,35.811020296746875,35.811020296746875,5559300
2025-12-04,36.33808135986328,36.543049501439725,36.084311811717484,36.12335070298777,7953700
2025-12-05,34.97162628173828,35.85006284331793,34.93258366389679,35.33276118849962,12362000
2025-12-08,34.92281723022461,35.235150691301754,34.85449451832077,34.971622358706114,8210400
2025-12-09,34.69832992553711,35.157071353704595,34.66904982529111,34.93258189743145,5700200
2025-12-10,35.02042770385742,35.11803052518414,34.57144504515118,34.688572898714014,6045700
2025-12-11,34.678810119628906,35.03018623103499,34.610487400556494,34.864260691375975,6257900
2025-12-12,34.41527557373047,34.65928633104745,34.190786123795895,34.61048492424579,6524600
2025-12-15,34.405517578125,34.67880844118747,34.122464199491006,34.67880844118747,6062600
2025-12-16,32.95121383666992,33.72228878906714,32.931696250933655,33.63444476001798,11885400
2025-12-17,33.64420700073242,33.73205102906236,33.302589680200896,33.673487102406085,7160800
2025-12-18,32.51199722290039,33.37091247596987,32.42415319436954,33.37091247596987,15228900
2025-12-19,33.12689971923828,33.273307665808225,33.00001680374032,33.019538111503564,12734800
2025-12-22,33.32210922241211,33.77108813304604,33.292829122290826,33.409953246084726,10096000
2025-12-23,33.75157165527344,33.81013185743629,33.62468501173911,33.68324521390196,6844000
2025-12-24,33.488040924072266,33.73205170506674,33.43923578922614,33.67348777723681,3128600
2025-12-26,33.448997497558594,33.517320216721984,33.312352059231806,33.42947618875349,3381300
2025-12-29,33.62468338012695,33.78085011716483,33.46851664308907,33.78085011716483,7542400
2025-12-30,33.91749572753906,34.02486105794556,33.81013039713256,33.81989291261064,5378900
2025-12-31,33.89797592163086,34.00534125679383,33.73205038424001,34.00534125679383,4010900
2026-01-02,34.97162628173828,34.991143867350054,34.210310127065156,34.259111537712535,7571300
2026-01-05,35.25467300415039,35.36203833258006,33.80037098262659,34.708091293321004,16043800
2026-01-06,33.536842346191406,34.63000960286503,33.517321036908605,34.464084058924776,16255000
2026-01-07,32.86336898803711,33.11714227598759,32.7755286844876,32.84385140278759,12192100
2026-01-08,33.31235122680664,33.390432736766975,32.59984022811515,32.76576576384889,11671400
2026-01-09,33.4685173034668,33.55636132749068,33.312350563347536,33.39043207175278,7757700
2026-01-12,33.58563995361328,33.66372518190004,33.244026388130244,33.49779593344498,7163900
2026-01-13,34.51288604736328,34.678811594077,33.7515735891538,33.81989631113111,9971400
2026-01-14,34.96186065673828,35.420602067311044,34.102941757147356,34.13222557957897,15467300
2026-01-15,34.30791473388672,34.47384026537777,33.90773723188675,34.01509883992338,10717100
2026-01-16,34.532405853271484,34.76665411176226,34.44456182551021,34.561685954755596,5279900
2026-01-20,34.30791473388672,34.64952831243227,34.19078688697788,34.43479764974149,6264100
2026-01-21,35.05946731567383,35.23515537630345,34.737375020058884,34.77641763871192,9110100
2026-01-22,34.581207275390625,34.65928878714472,34.3176751920163,34.54216465785911,5331100
2026-01-23,35.654850006103516,35.830538045976446,35.254672520461526,35.56700598616705,7875500
2026-01-26,35.87934112548828,36.02574907331456,35.58652895314451,35.976947665142056,5496300
2026-01-27,36.7187385559082,36.738259863735784,36.02574888291834,36.113592906488094,6159300
2026-01-28,36.79682540893555,37.00179356519545,36.37712658041731,36.94322963913165,6356500
2026-01-29,37.12867736816406,37.9583124457014,36.93346801953509,37.70454289879978,12781200
2026-01-30,36.972511291503906,37.314124865198956,36.435688365707946,37.089635413440966,11765800
2026-02-02,36.79682540893555,37.04083618257131,36.396647889105246,36.81634671762348,11537600
2026-02-03,37.88998794555664,37.987590753614555,36.640654130534685,36.708976840836925,9956200
2026-02-04,38.260887145996094,38.56345809941564,37.96807498452516,38.28040845320197,11183300
2026-02-05,37.25556182861328,37.626459234095066,37.06035619517857,37.34340585298242,10755700
2026-02-06,38.075435638427734,38.251123675584985,37.372687213107284,37.411729826544125,6063800
2026-02-09,38.28041076660156,38.417056201991976,37.93879345481665,37.97783607158787,7208400
2026-02-10,36.084312438964844,36.50401124471236,35.283957442727434,36.123351330913735,23286000
2026-02-11,37.626461029052734,37.88999311473186,36.835868495324334,37.03107413807127,13206900
2026-02-12,36.29903793334961,37.236042045742025,35.947665579924596,37.157956818330746,14268000
2026-02-13,36.757781982421875,36.826104699671205,36.08431360240322,36.29904054662591,7463000
2026-02-17,36.660179138183594,36.90418990627327,36.16239508622771,36.73826064785169,7289900
2026-02-18,37.606937408447266,37.67526012387074,37.04083437732292,37.23604373137946,10317700
2026-02-19,38.075435638427734,38.563457136462645,37.88998880956555,38.11447825186458,9471400
2026-02-20,37.74818420410156,37.81739220183166,37.32304720572928,37.68886144681019,7349100
2026-02-23,37.975582122802734,38.380944865254925,37.698750134265524,37.87671463305458,6291400
2026-02-24,37.866825103759766,38.00524109613714,37.61965261121362,37.955807351938496,7448800
2026-02-25,37.659202575683594,37.936034571174375,37.36259632743589,37.936034571174375,10813900
2026-02-26,37.560333251953125,38.06456347223189,36.84847527362745,37.036325008328774,8116800
2026-02-27,38.420494079589844,38.53913582379012,37.93603431914641,38.361171321713186,8312300
2026-03-02,39.02359390258789,39.06313863458185,38.400718172160246,38.95438590715736,15552300
2026-03-03,38.420494079589844,39.11257783527202,38.143662085938196,38.58856956957748,14301500
2026-03-04,38.400718688964844,38.56879417397158,37.92614795467454,38.36117018488575,7551100
2026-03-05,38.85551452636719,39.043368031848786,38.489700298589,38.83574027465582,11974700
2026-03-06,39.98262023925781,40.14081048047094,38.89506280236168,39.24110277640513,23635300
2026-03-09,40.19024658203125,40.734025281358484,39.73544635442686,40.06171583695483,22075400
2026-03-10,39.488277435302734,40.28911769697721,39.04336995036997,39.9430777039066,17491500
2026-03-11,41.0899543762207,41.11961386688287,39.94307422146646,40.140809187951234,16385300
2026-03-12,41.683170318603516,41.99955081740653,41.208599570399,41.28769280932323,15577700
2026-03-13,42.18739700317383,42.34559101079117,41.56452507016784,41.78203428753623,14407500
2026-03-16,42.41480255126953,42.83993955342125,42.05887354746316,42.167630051021,15163100
2026-03-17,43.35405349731445,43.76930524421166,43.01789875803687,43.17608900172321,18098400
2026-03-18,44.10546112060547,44.21421762310993,43.77919161309209,43.8483996107671,16789100
2026-03-19,45.34132385253906,46.260805851202996,45.123810846366034,45.1732445918909,37659700
2026-03-20,44.273536682128906,45.173244424947306,44.15489493899709,44.83708967644631,28134400
2026-03-23,43.07722091674805,43.462809394667595,42.19728746271566,42.5433274373735,41426800
2026-03-24,44.283424377441406,44.342743361467065,43.3837166613742,43.53201789299125,20145500
2026-03-25,44.89641189575195,45.13369915072496,44.273536151556655,44.33285890818814,11676600
2026-03-26,45.64781188964844,46.15204586195182,45.13369644916073,45.21278968171547,18824300
2026-03-27,46.15204620361328,46.221254196943306,45.40063974524048,45.5390595034533,15921300
2026-03-30,46.81446838378906,47.12096363102324,46.29046390868014,46.755149399619995,22732400
2026-03-31,46.46842956542969,47.7240663062734,45.45008008185021,47.55598704663769,32813200
2026-04-01,45.64781188964844,46.88367429218238,45.044714205316176,46.557408579120846,36898300
2026-04-02,46.58707046508789,47.44723345699346,46.12238874250009,47.150623447893366,29980700
2026-04-06,46.942996978759766,46.972656469481684,46.24102804028761,46.69582449860314,7255600
2026-04-07,46.70571517944336,47.229719649209834,46.50797643393905,46.55741017742691,11640000
2026-04-08,45.3709831237793,45.45996537391033,43.67043513085418,44.19444339120495,18874400
2026-04-09,45.3808708190918,46.676052257078254,45.06449033259488,45.77634454143649,13730200
2026-04-10,45.91476058959961,46.00374283725893,45.3512076116082,45.37098186348282,9183900
2026-04-13,45.91476058959961,46.46842832743016,45.687362350370876,46.19159634429134,7117600
2026-04-14,45.64781188964844,46.07294885784433,45.262223423506285,46.0531783783702,9564800
2026-04-15,45.59838104248047,45.86532779096013,45.18313305921409,45.4303055554116,11911700
2026-04-16,47.091304779052734,47.33847727392476,45.67747780666053,45.79611954816427,11785400
2026-04-17,44.08568572998047,44.27353546574088,42.84982327261564,44.09557097015611,17580300
2026-04-20,44.60969161987305,44.88652738375903,44.32297438705093,44.42184187815469,6834100
2026-04-21,45.39075469970703,45.489622184443725,44.7975422481813,44.916183984175895,7274700
2026-04-22,45.845550537109375,46.17182002107422,45.707134551749526,46.06306352641927,6812700
2026-04-23,45.82577896118164,46.05318097503615,45.420416221156614,45.89498695790155,10117200
2026-04-24,45.72690963745117,45.914759367932504,45.38086966773483,45.84555137398924,6155100
2026-04-27,45.450077056884766,46.4288779705165,45.41052855471407,46.20147974036416,9243400
2026-04-28,45.82577896118164,46.36956146619944,45.60826973072747,45.97408396646885,12982100
2026-04-29,46.27069091796875,46.33001367530768,45.65770417834519,46.2608056775221,13815400
2026-04-30,46.84413146972656,47.12096345227315,45.98396848700899,46.21137049730414,10959300
2026-05-01,45.885101318359375,46.61673355502913,45.459964329891655,46.547525558911396,11779000
2026-05-04,46.40910720825195,46.557412216764554,45.529173712344885,45.894987956042115,6705800
2026-05-05,45.974082946777344,46.32012292270183,45.48962320893019,45.89498593996439,7368600
2026-05-06,44.1252326965332,44.649237153303446,44.026361440456796,44.461387424087434,11979700
2026-05-07,43.314510345458984,43.690209830701484,42.90914759550036,43.6803245901648,9606800
2026-05-08,42.849822998046875,43.45292447682489,42.73118125893489,43.44303546515971,10272900
2026-05-11,43.719871520996094,43.94726976068118,43.373827769825205,43.541907025320306,6608400
2026-05-12,43.89783477783203,44.036250765772984,43.68032178446607,43.78907828114905,4594800
2026-05-13,43.64077377319336,43.79896401427195,43.4034902973519,43.74953027110105,4760900
2026-05-14,43.62099838256836,43.8978341258917,43.53201613856314,43.64077263363094,4697200
2026-05-15,44.349998474121094,44.38999938964844,43.72999954223633,43.880001068115234,5380500
2026-05-18,45.689998626708984,45.88999938964844,44.34000015258789,44.84000015258789,8687700
2026-05-19,46.13999938964844,46.20000076293945,45.400001525878906,45.93000030517578,4918000
2026-05-20,45.130001068115234,46.25,45.02000045776367,45.790000915527344,8178800
2026-05-21,44.869998931884766,45.849998474121094,44.630001068115234,45.72999954223633,6417700
2026-05-22,44.36000061035156,44.79999923706055,44.0099983215332,44.4900016784668,5083300
2026-05-26,42.650001525878906,42.7599983215332,42.06999969482422,42.5,25441100
2026-05-27,41.650001525878906,41.689998626708984,41.15999984741211,41.47999954223633,18143400
2026-05-28,41.59000015258789,41.959999084472656,41.119998931884766,41.81999969482422,10903100
2026-05-29,41.869998931884766,42.279998779296875,41.459999084472656,41.63999938964844,11684100
2026-06-01,42.939998626708984,43.540000915527344,42.470001220703125,42.560001373291016,9969600
2026-06-02,43.400001525878906,43.5,42.720001220703125,42.7400016784668,7424200
2026-06-03,43.68000030517578,44.11000061035156,43.63999938964844,43.900001525878906,5125300
2026-06-04,44.040000915527344,44.060001373291016,43.310001373291016,43.41999816894531,5679300
2026-06-05,42.970001220703125,43.95000076293945,42.939998626708984,43.83000183105469,6845300
2026-06-08,43.720001220703125,44.029998779296875,43.4900016784668,43.7400016784668,4962400
2026-06-09,42.66999816894531,43.41999816894531,42.0099983215332,43.38999938964844,7780700
2026-06-10,42.95000076293945,43.7400016784668,42.900001525878906,42.939998626708984,7558600
2026-06-11,42.68000030517578,44.15999984741211,42.619998931884766,44.130001068115234,7863500
2026-06-12,42.779998779296875,43.11000061035156,42.209999084472656,42.22999954223633,6972400
2026-06-15,41.59000015258789,41.77000045776367,40.93000030517578,41.0099983215332,7507300
2026-06-16,41.150001525878906,41.459999084472656,41.06999969482422,41.310001373291016,6546000
2026-06-17,40.13999938964844,41.08000183105469,39.97999954223633,40.97999954223633,10587200
2026-06-18,39.099998474121094,39.29999923706055,38.72999954223633,39.25,14304700
2026-06-22,39.779998779296875,39.849998474121094,39.209999084472656,39.849998474121094,10117500
2026-06-23,39.33000183105469,39.61000061035156,39.16999816894531,39.34000015258789,9215000
2026-06-24,37.86000061035156,38.36000061035156,37.68000030517578,38.04999923706055,12559200
2026-06-25,37.720001220703125,38.15999984741211,37.349998474121094,37.45000076293945,9998600
2026-06-26,37.130001068115234,37.650001525878906,37.040000915527344,37.61000061035156,10661200
2026-06-29,37.349998474121094,37.709999084472656,37.279998779296875,37.459999084472656,17688400
